date,us_score,tw_score,divergence
2020-02-19,58.68202718146118,35.32758046213057,23.35444671933061
2020-02-20,55.087927931978015,33.26770162907378,21.82022630290424
2020-02-21,47.60128061814478,30.079126354103003,17.522154264041774
2020-02-24,28.711535498609273,26.713656594972853,1.997878903636419
2020-02-25,20.309774366271164,24.310136792336817,4.000362426065653
2020-02-26,17.904682633925717,25.10926465493764,7.204582021011923
2020-02-27,13.185097005855734,32.11660804633378,18.931511040478046
2020-02-28,15.776739937005825,13.027690456967747,2.749049480038078
2020-03-02,21.629114645129608,33.367117384486114,11.738002739356507
2020-03-03,13.027068609369184,26.348274765628275,13.321206156259091
2020-03-04,19.33662994918199,29.150662558524722,9.814032609342732
2020-03-05,11.703393767197117,25.979479220909788,14.276085453712671
2020-03-06,10.95304776895839,23.99469214782808,13.04164437886969
2020-03-09,10.550594653375214,25.478778274210743,14.92818362083553
2020-03-10,10.601034828892235,23.11902579176988,12.517990962877644
2020-03-11,10.158319189220448,18.424793176123238,8.26647398690279
2020-03-12,10.896307461722358,23.242303402925142,12.345995941202784
2020-03-13,12.521278601897889,24.578627585276987,12.057348983379098
2020-03-16,11.893026648624026,13.822742689583052,1.9297160409590255
2020-03-17,11.934052754683375,18.40518844980472,6.471135695121344
2020-03-18,10.960117669431064,17.95833578356882,6.998218114137757
2020-03-19,10.901024214838896,22.319238918289795,11.418214703450898
2020-03-20,9.6686392458743,16.338980511951327,6.670341266077028
2020-03-23,10.511052044466112,0.983918592976994,9.527133451489117
2020-03-24,9.023676357504938,9.540440448462586,0.5167640909576487
2020-03-25,9.002157746748823,12.039628817600805,3.037471070851982
2020-03-26,13.648945694713518,9.071139516261512,4.577806178452006
2020-03-27,12.599616236927105,10.649056205238702,1.9505600316884024
2020-03-30,12.665701260701978,6.865417019519906,5.800284241182072
2020-03-31,15.051789461262269,10.331272557326765,4.720516903935504
2020-04-01,9.387857163185107,7.131225742220631,2.2566314209644753
2020-04-02,13.648840553959417,2.528987097251238,11.119853456708178
2020-04-03,14.61340006507894,2.1415530240921536,12.471847040986786
2020-04-06,22.550612429683003,11.09025939975442,11.460353029928584
2020-04-07,20.382829713365858,13.80704154145397,6.5757881719118885
2020-04-08,28.126074349607883,16.669682195004402,11.456392154603481
2020-04-09,32.695192956353296,16.062022281338514,16.63317067501478
2020-04-13,25.401838407192777,13.614160638398172,11.787677768794605
2020-04-14,32.26085927278425,17.85865166276485,14.402207610019403
2020-04-15,26.266770805231722,19.337380830505918,6.9293899747258045
2020-04-16,29.938434726412606,18.10435633958965,11.834078386822956
2020-04-17,34.58306650482421,25.87279560269435,8.71027090212986
2020-04-20,33.00248797820762,22.218828325913556,10.783659652294062
2020-04-21,32.60632811934935,25.801534923112456,6.8047931962368935
2020-04-22,34.09320866084283,23.826521535318438,10.266687125524395
2020-04-23,33.75169185621787,25.603090325199457,8.14860153101841
2020-04-24,34.59372741389582,26.708494905578334,7.885232508317486
2020-04-27,38.01199544534856,32.47768531762669,5.534310127721874
2020-04-28,35.58426384579232,32.558490650588425,3.0257731952038966
2020-04-29,40.99994318823953,35.1913035348028,5.808639653436728
2020-04-30,41.350133197032946,37.689940240155444,3.660192956877502
2020-05-01,36.83998618776713,18.177971952725194,18.662014235041937
2020-05-04,39.69131295994162,31.422153045490084,8.269159914451535
2020-05-05,40.99726469408479,31.124807163269832,9.872457530814959
2020-05-06,40.73166620343194,33.32557100211293,7.406095201319012
2020-05-07,40.89521871657941,32.105821783098925,8.789396933480482
2020-05-08,43.354492102383084,34.98581446647732,8.368677635905762
2020-05-11,44.327773801155104,36.68852669052468,7.639247110630421
2020-05-12,39.13816004295811,33.439960411346824,5.698199631611288
2020-05-13,37.15091314444097,31.577970657560435,5.572942486880535
2020-05-14,38.802329417045215,32.27070049113191,6.531628925913303
2020-05-15,38.737089430648226,31.554158100917498,7.182931329730728
2020-05-18,43.6228717092254,33.81460552874815,9.808266180477247
2020-05-19,44.06780900612049,34.593638893860216,9.474170112260275
2020-05-20,45.739599138614366,35.09230812360512,10.647291015009245
2020-05-21,45.24854477233129,36.037066622789226,9.211478149542067
2020-05-22,45.028018502966766,34.996661800303976,10.03135670266279
2020-05-26,46.06024313685587,37.416539739292716,8.64370339756315
2020-05-27,47.80702891625473,37.666449597261966,10.140579318992764
2020-05-28,46.239264102514355,38.97168900088434,7.267575101630015
2020-05-29,47.09940440940246,41.03821596929642,6.061188440106044
2020-06-01,48.10061943538119,38.745976005068236,9.354643430312954
2020-06-02,49.608189447689526,40.101885198510296,9.50630424917923
2020-06-03,51.70138139833116,46.39775225998166,5.3036291383495
2020-06-04,51.37190402111487,45.56876244103886,5.803141580076016
2020-06-05,54.36432390839585,47.432013108470514,6.9323107999253395
2020-06-08,53.222705933351925,49.53025634194707,3.692449591404852
2020-06-09,52.055306932004484,45.87228976990455,6.183017162099937
2020-06-10,50.666693002695084,46.734013425949264,3.9326795767458194
2020-06-11,45.30448169418539,46.92343372567509,1.6189520314896981
2020-06-12,47.104416328034915,42.62229820907577,4.482118118959143
2020-06-15,48.49324182415289,41.07478620496174,7.41845561919115
2020-06-16,49.6144861707486,42.43941144402581,7.175074726722791
2020-06-17,49.51871059432597,43.01938244299298,6.499328151332989
2020-06-18,48.88558817448774,43.932027965399705,4.953560209088032
2020-06-19,47.69590098277432,48.02483010412451,0.3289291213501926
2020-06-22,48.85508819724704,42.14246114335092,6.712627053896121
2020-06-23,48.784303232184314,42.75703884728229,6.0272643849020255
2020-06-24,44.46837887653723,41.36042254194627,3.107956334590959
2020-06-25,46.23741100358866,30.809974524789403,15.427436478799258
2020-06-26,42.38128564697589,27.796610964470375,14.584674682505515
2020-06-29,44.74509308309224,40.77255301558944,3.9725400675028055
2020-06-30,46.05581591215812,41.77160907671364,4.284206835444479
2020-07-01,46.91831739778454,42.648320772591994,4.269996625192547
2020-07-02,47.86412217827564,43.81014860099259,4.0539735772830525
2020-07-06,48.328120726757014,50.537611159234416,2.209490432477402
2020-07-07,46.76274691997797,48.77830343704043,2.015556517062457
2020-07-08,48.06565029525601,47.00725346034854,1.0583968349074766
2020-07-09,47.577442465395784,47.52923613743023,0.04820632796555202
2020-07-10,48.97792738558068,48.385968453503025,0.5919589320776524
2020-07-13,44.84993033169583,47.06017177844121,2.2102414467453784
2020-07-14,46.63397299531958,46.67109896205453,0.037125966734947724
2020-07-15,48.08985334568375,49.272189309567956,1.1823359638842064
2020-07-16,48.30301280979836,47.02950081044905,1.27351199934931
2020-07-17,48.48179486860319,47.75623996980376,0.7255548987994302
2020-07-20,49.75869378722721,45.90868674827168,3.850007038955532
2020-07-21,49.43972302477831,47.9575945135422,1.4821285112361124
2020-07-22,49.563154048011675,47.14194549628058,2.421208551731098
2020-07-23,48.79968700868873,45.93491307759745,2.8647739310912783
2020-07-24,46.86050061122887,46.57628028334571,0.28422032788316187
2020-07-27,48.233051672679444,45.53194868595848,2.7011029867209615
2020-07-28,46.02422100205694,47.152446575665614,1.128225573608674
2020-07-29,47.24000397937466,42.45980333428874,4.78020064508592
2020-07-30,46.69954134502324,43.08228933495806,3.6172520100651795
2020-07-31,47.0156322160028,42.60636558132758,4.40926663467522
2020-08-03,49.00446779625994,43.374560869614804,5.629906926645134
2020-08-04,49.06992377847321,43.46347268317201,5.606451095301203
2020-08-05,49.304242825515225,45.12913427707999,4.175108548435233
2020-08-06,49.64555724489224,45.42309032064393,4.222466924248309
2020-08-07,49.602062472274795,45.17507356769644,4.426988904578359
2020-08-10,51.21303788375657,46.24540177077934,4.967636112977232
2020-08-11,51.246805913577724,47.030697120333684,4.2161087932440395
2020-08-12,53.230281691463446,46.29553822976389,6.934743461699554
2020-08-13,52.206588370362056,46.71736673405583,5.489221636306226
2020-08-14,54.01834248877268,47.79055213460714,6.227790354165542
2020-08-17,53.12126281841579,48.48189851757292,4.639364300842864
2020-08-18,52.98238531174803,46.67985406971279,6.3025312420352435
2020-08-19,53.203889230635255,48.87090541768369,4.332983812951568
2020-08-20,52.686477187514036,50.0682824178158,2.618194769698235
2020-08-21,55.18176199495845,44.12974070287805,11.052021292080397
2020-08-24,54.95215149647413,44.27923420026605,10.672917296208077
2020-08-25,55.40672581408935,46.618798350306335,8.787927463783014
2020-08-26,48.61733960439409,45.36309353014054,3.254246074253551
2020-08-27,48.19434468819006,50.75510729022891,2.5607626020388565
2020-08-28,48.237667690688774,46.29358097283649,1.9440867178522865
2020-08-31,47.626053705525656,48.3057065941381,0.6796528886124449
2020-09-01,48.33143355995571,46.78429110726684,1.547142452688874
2020-09-02,47.355438087630745,47.342371398104476,0.013066689526269215
2020-09-03,49.21881463724719,51.45263324916482,2.233818611917627
2020-09-04,45.859137649312295,49.23941920719153,3.3802815578792362
2020-09-08,39.94028810655302,45.5365368944462,5.596248787893181
2020-09-09,43.58512505667813,45.72697154524842,2.1418464885702875
2020-09-10,39.97230379577761,46.7730560787826,6.800752283004989
2020-09-11,40.318328074298854,46.317099218736885,5.998771144438031
2020-09-14,42.19858588505194,44.1281300393753,1.9295441543233594
2020-09-15,42.91990423204215,44.68904779986078,1.769143567818631
2020-09-16,42.24590546797037,45.42025431151315,3.1743488435427807
2020-09-17,41.40071584899023,45.81969338831142,4.41897753932119
2020-09-18,39.42292488062638,47.81709272847765,8.394167847851264
2020-09-21,38.66601518105339,46.904447094081696,8.238431913028307
2020-09-22,40.16257674106966,46.204880192824604,6.042303451754947
2020-09-23,37.98065493558166,46.43284599823162,8.452191062649959
2020-09-24,38.912522497208805,47.41835250705795,8.505830009849149
2020-09-25,42.26302810994309,46.69906471689726,4.436036606954168
2020-09-28,43.07963957645657,43.997886714187594,0.9182471377310222
2020-09-29,43.47579441571085,43.400975548598716,0.07481886711213548
2020-09-30,44.10974654735868,43.19507233432714,0.9146742130315388
2020-10-01,44.51798588463545,40.906991931701725,3.6109939529337254
2020-10-02,41.92024220623507,40.53920803117463,1.3810341750604422
2020-10-05,45.036921407116594,45.63962931304214,0.6027079059255485
2020-10-06,45.58618939879645,46.83897960782278,1.2527902090263296
2020-10-07,46.540541307957085,47.64401518612775,1.1034738781706679
2020-10-08,48.46529063272176,50.135031827198304,1.6697411944765435
2020-10-09,51.74053288679731,44.16817782847214,7.572355058325172
2020-10-12,52.102853833644,51.926539900458316,0.176313933185682
2020-10-13,51.64826854688746,50.973259495919976,0.675009050967482
2020-10-14,50.87558767043079,51.823644198123404,0.9480565276926143
2020-10-15,50.89160770622091,51.07050153520718,0.1788938289862685
2020-10-16,53.17450219546879,51.39121967809236,1.7832825173764277
2020-10-19,51.72676523885319,49.09754299520064,2.629222243652549
2020-10-20,51.44496806208722,48.10245608242841,3.342511979658809
2020-10-21,50.41430201488983,50.903063418605875,0.4887614037160475
2020-10-22,51.465893357304836,52.813190782618825,1.3472974253139895
2020-10-23,50.4704342389732,52.54562070666459,2.0751864676913954
2020-10-26,47.95590520082722,54.31166582464367,6.355760623816451
2020-10-27,47.90267306933289,52.85414111250022,4.951468043167331
2020-10-28,45.1230033923921,52.21882288254178,7.09581949014968
2020-10-29,47.11650108610528,53.06747935421242,5.950978268107143
2020-10-30,45.75322341151911,52.487080818964344,6.733857407445235
2020-11-02,47.382895137074875,49.22885246626653,1.8459573291916556
2020-11-03,50.20241362899418,50.26011995427027,0.05770632527609365
2020-11-04,53.946111366514195,52.272540456215346,1.6735709102988494
2020-11-05,55.586530888685274,51.10640576881997,4.480125119865306
2020-11-06,54.733730254696034,52.7855871440381,1.9481431106579379
2020-11-09,56.625948560935875,57.19137946361394,0.5654309026780666
2020-11-10,56.58273850305206,60.34255182368357,3.7598133206315083
2020-11-11,58.26474337007744,61.30911666662845,3.044373296551008
2020-11-12,56.65878916680059,56.283057657100926,0.37573150969966207
2020-11-13,58.6628455963399,55.562534703367916,3.100310892971983
2020-11-16,60.197211878876416,56.59655973433337,3.600652144543048
2020-11-17,59.457995082280924,56.99339266929562,2.4646024129853004
2020-11-18,58.242300394817185,56.63865892042016,1.6036414743970226
2020-11-19,58.76868271900804,55.82209481922475,2.946587899783289
2020-11-20,57.58393568649242,54.94944767968175,2.6344880068106704
2020-11-23,59.62638373921023,57.940634783739384,1.6857489554708494
2020-11-24,62.18466175292872,60.74464827079993,1.4400134821287907
2020-11-25,59.895377218676984,60.25195819356113,0.356580974884146
2020-11-27,60.055162428149494,60.353385873760246,0.298223445610752
2020-11-30,59.989022771730184,65.83201465637869,5.842991884648505
2020-12-01,59.139329827517145,63.571501111980886,4.432171284463742
2020-12-02,58.43642439141854,62.99806419841807,4.56163980699953
2020-12-03,54.54794138137587,60.68623800049015,6.1382966191142785
2020-12-04,53.43123984203925,62.78857496208677,9.357335120047523
2020-12-07,55.7769007277416,64.335336859144,8.558436131402395
2020-12-08,58.90354737008744,59.95285513439772,1.049307764310285
2020-12-09,59.51559464156317,60.19678920518684,0.68119456362367
2020-12-10,59.12197267134631,59.050218785499375,0.0717538858469382
2020-12-11,58.41369592776672,58.70335182555449,0.28965589778777456
2020-12-14,56.1619513423474,57.35007359265023,1.1881222503028326
2020-12-15,58.26024209281794,57.96082857516426,0.29941351765368296
2020-12-16,58.65707100836245,55.13777975956434,3.519291248798112
2020-12-17,58.81770398061917,53.432778656755545,5.3849253238636265
2020-12-18,57.421872537905095,56.670559325912485,0.7513132119926098
2020-12-21,53.94598417014733,58.43577303401575,4.4897888638684265
2020-12-22,52.84225262451427,61.012457964392844,8.17020533987857
2020-12-23,51.53215839689513,55.72934614029138,4.197187743396256
2020-12-24,53.02036674190772,55.39472942765211,2.374362685744387
2020-12-28,53.06982814187738,58.59990790949864,5.53007976762126
2020-12-29,53.79864964976559,61.018319261843985,7.219669612078391
2020-12-30,54.77376648055072,57.95953235635354,3.1857658758028222
2020-12-31,55.002539483447926,57.29759494545417,2.295055462006246
2021-01-04,54.49336711720633,57.509418359533996,3.016051242327663
2021-01-05,55.81106206150831,57.930617098442085,2.1195550369337752
2021-01-06,57.234282003247436,62.861671816395585,5.627389813148149
2021-01-07,59.996120351578796,59.27686529484225,0.719255056736543
2021-01-08,62.06877532528913,61.846331921686485,0.22244340360264658
2021-01-11,61.21012924296148,60.14895785214365,1.061171390817826
2021-01-12,60.952734639376196,62.338975031493604,1.3862403921174078
2021-01-13,61.61126491531452,61.35343244413698,0.2578324711775437
2021-01-14,60.380492983563556,60.82870581155057,0.4482128279870139
2021-01-15,59.522379457127066,62.05630498433461,2.5339255272075434
2021-01-19,60.36339888024355,60.45072260188938,0.08732372164583069
2021-01-20,62.57360410687526,64.88323227117687,2.309628164301607
2021-01-21,63.56283233212641,60.38600653738864,3.1768257947377734
2021-01-22,63.97323726982626,59.10242125363635,4.870816016189906
2021-01-25,63.58933237655401,57.50747324148008,6.081859135073934
2021-01-26,63.489142961717945,55.78004075646421,7.7091022052537355
